URL,Item_ID,Current_Time,Title,Price,Brand,Category,Size,Condition,Color,Material,Description,Favorites_Count,Upload_Date_Raw,Shipping_Cost,Shipping_Options_Count,Is_Boosted,Has_Buyer_Protection,Has_Item_Verification,Seller_User,Seller_Location,Last_Seen,Seller_Rating,Seller_Reviews_Count,Seller_distintivi,Seller_Is_Pro,Other_Items_Previewed_URLs
https://www.vinted.it/items/6435428202-vendo-puma-blipstream,6435428202,20260514_12-21,Vendo Puma blipstream,15.0,Puma,Scarpe da ginnastica,37,Nuovo senza cartellino,"Verde, Bianco",,Vendo scarpe Puma pari al nuovo indossate solo due volte.,8.0,11 mesi fa,3.29,1,False,True,False,ignazio76,"Portici, Italia",,4.9,242,['Annunci frequenti'],False,https://www.vinted.it/items/8720576757-sandali-bikrkenstoch|https://www.vinted.it/items/8721691081-sandali-bikrkenstoch|https://www.vinted.it/items/8741198585-scarpe-churchs|https://www.vinted.it/items/8744366583-scarpe-da-trekking-zamberlan|https://www.vinted.it/items/8755251852-scarpe-versace|https://www.vinted.it/items/8770908979-giacca-tecnica-mammut|https://www.vinted.it/items/8790776158-scarpe-converse-all-star|https://www.vinted.it/items/8790851768-stivaletti-stringati-boggi-milano|https://www.vinted.it/items/8802406245-stivaletti-uomo|https://www.vinted.it/items/8802569882-scarpe-converse-all-star|https://www.vinted.it/items/8822040417-sandali-bikrkenstoch|https://www.vinted.it/items/8831868377-scarpe-daniele-alessandrini|https://www.vinted.it/items/8840530087-sandali-marc-jacobs|https://www.vinted.it/items/8840773736-sandali-dolce-gabbana|https://www.vinted.it/items/8852718737-scarpe-green-george|https://www.vinted.it/items/8852850881-mocassini-lumberjack|https://www.vinted.it/items/8857143899-giacca-tecnica-mammut|https://www.vinted.it/items/8866361318-maglia-calcio-napoli|https://www.vinted.it/items/8884648071-mocassini-uomo|https://www.vinted.it/items/8901287262-polacchini-boggi-milano
https://www.vinted.it/items/7844704474-puma-blipstream-blanche,7844704474,20260514_12-21,Puma Blipstream blanche,15.0,Puma,Scarpe da ginnastica,37.5,Ottime,Bianco,,"Puma Blipstream – Femme – Taille 37,5

Baskets Puma Blipstream pour femme, blanche
Taille : 37,5.
Chaussures en très bon état, peu portées, propres et bien entretenues.
Semelles et intérieur en excellent état.
Modèle confortable et tendance, idéal pour un look casual ou streetwear.
acheté neuve une cinquantaine d’euros
... altro",1.0,4 mesi fa,3.78,1,False,True,False,luna.nt,"Aix-Villemaur-Palis, Francia",,4.9,12,[],False,https://www.vinted.it/items/7673289087-pull-rock-roll-carla-giannini|https://www.vinted.it/items/7673343064-top-zara-a-perles|https://www.vinted.it/items/8583487432-jean-straight-bleu-bershka|https://www.vinted.it/items/8583514648-jean-wide-bleu-kiabi|https://www.vinted.it/items/8583558521-jean-baggy-vintage|https://www.vinted.it/items/8583588594-jean-mom-lee-cooper-jaune-clair-ecru|https://www.vinted.it/items/8643543281-jean-levis-bleu-clair|https://www.vinted.it/items/8643567759-pull-noir-simple-a-dentelle|https://www.vinted.it/items/8643611220-pull-jaune-moutarde-en-laine|https://www.vinted.it/items/8643690761-robe-porte-feuille-fleurie|https://www.vinted.it/items/8643749997-robe-longue-fleuri-tete-de-mort|https://www.vinted.it/items/8643805827-blouse-blanche-a-manche-courte|https://www.vinted.it/items/8653161528-t-shirt-converse|https://www.vinted.it/items/8653183140-pantalon-de-tailleur-creme
https://www.vinted.it/items/8448391985-scarpe-bianche-e-verdi-puma-blipstream-385,8448391985,20260514_12-21,Scarpe bianche e verdi Puma Blipstream 38.5,10.0,Puma,Scarpe da ginnastica con i lacci,38,Buone,"Bianco, Verde",,2 piccoli difetti estetici,,7 settimane fa,2.29,1,False,True,False,max7777777777777777,"Ravenna, Italia",,4.9,33,['Spedizione rapida'],False,https://www.vinted.it/items/8578732176-cardigan-donna-taglia-xl|https://www.vinted.it/items/8579292632-top-corto-a-ruota-grigio-taglia-m|https://www.vinted.it/items/8579772549-pantaloncini-rosa-dreams-secret-taglia-xxl|https://www.vinted.it/items/8579903111-gonna-verde-lala-moda|https://www.vinted.it/items/8580220725-top-bianco-con-peplo|https://www.vinted.it/items/8580443774-pantaloni-jeans-donna-blu-strappati|https://www.vinted.it/items/8580555699-top-smanicato-con-spalline-e-gonna-a-ruota-rosso-taglia-3|https://www.vinted.it/items/8580642520-top-viola-con-manica-34-pullbear-taglia-m|https://www.vinted.it/items/8581078685-top-corto-a-canotta-nero-erotic-chic-taglia-s|https://www.vinted.it/items/8581293792-berretto-fucsia-e-beige|https://www.vinted.it/items/8581364403-jersey-blu-luana-taglia-l|https://www.vinted.it/items/8581611826-maglione-peloso-bordeaux-ovs-taglia-m|https://www.vinted.it/items/8581731758-pantaloni-a-zampa-blu-vila-taglia-36|https://www.vinted.it/items/8581994210-pantaloni-a-zampa-stradivarius-neri-taglia-m|https://www.vinted.it/items/8582063455-sciarpa-a-quadri-bianchi-e-neri|https://www.vinted.it/items/8582934536-sweat-corto-a-maglia-pullbear-grigio|https://www.vinted.it/items/8583006001-top-a-maniche-lunghe|https://www.vinted.it/items/8583243834-runner-arnold-palmer-azzurro-grigio-e-viola|https://www.vinted.it/items/8585920779-lotto-firmato-carhatt-adidas-puma-max-mara-patagonia|https://www.vinted.it/items/8790570723-mocassini-con-tacchi-alti-gucci-in-pelle-nere-taglia-375
https://www.vinted.it/items/5088000843-puma-blipstream,5088000843,20260514_12-22,Puma Blipstream,45.0,Puma,Scarpe da basket,42,Ottime,"Bianco, Multi","Pelle, Camoscio","Scarpe Puma Blipstream colori pastello.👟
Scarpe da tennis/basket, sportive, bianche, basse, con suola alta, praticamente come nuove, condizioni ottime, usate solo 5 volte, comodissime.

Puma Blipstream shoes pastel colours.
Tennis/Basket shoes, sporty, white, low, with high sole, practically like new, excellent condition, used only 5 times, very comfortable.

Chaussures Puma Blipstream couleurs pastel.
Chaussures de tennis/basketball, sportives, blanches, basses, avec semelle haute, pratiquement comme neuves, excellent état, utilisées seulement 5 fois, très confortables.
... altro",3.0,un anno fa,3.29,1,False,True,False,laura_martini2000,"Selvazzano Dentro, Italia",,5.0,7,[],False,https://www.vinted.it/items/1359602153-vestito-floreale-bianco-e-blu|https://www.vinted.it/items/1362663138-vestito-lungo-nero|https://www.vinted.it/items/1362685883-gonna-lunga-blu|https://www.vinted.it/items/1362727672-pantaloncini-neri|https://www.vinted.it/items/5088327731-maglione-bianco-e-grigio-con-collo-alto|https://www.vinted.it/items/5088655928-felpa-scout|https://www.vinted.it/items/5580058076-sangue-finto|https://www.vinted.it/items/6142177287-lamore-fa-miracoli-sveva-casati-modignani|https://www.vinted.it/items/6142215519-segreti-e-ipocrisie-sveva-casati-modignani|https://www.vinted.it/items/6615348853-borsetta-crochet-uncinetto-handmade|https://www.vinted.it/items/6786231622-zoccoli-vera-pelle|https://www.vinted.it/items/6786393800-sandali-con-tacco|https://www.vinted.it/items/6790102072-sandali-con-zeppa|https://www.vinted.it/items/6800599954-scarpe-con-tacco-chanel|https://www.vinted.it/items/6843713518-espadrillas-verdi|https://www.vinted.it/items/6877869235-felpa-con-cappuccio-verde-acqua-scout
https://www.vinted.it/items/5015411549-puma-blipstream-gr-41,5015411549,20260514_12-22,Puma Blipstream Gr. 41,35.0,Puma,Scarpe da ginnastica,41,Ottime,Bianco,,"-Ein/Zweimal Getragen leider zu klein
-Preis ist VB 
-Macht gerne einen Preisvorschlag

Gerne Paypal, Versand gegen Aufpreis möglich
... altro",,un anno fa,3.29,1,False,True,False,bello110,"Neidenbach, Germania",,5.0,85,['Annunci frequenti'],False,https://www.vinted.it/items/7883803299-tshirt-fsbn|https://www.vinted.it/items/7883808311-tshirt-jackjones|https://www.vinted.it/items/7883814605-tshirt-nike|https://www.vinted.it/items/7883820166-tshirt-fbsister|https://www.vinted.it/items/7883833989-tshirt-bc-collection-grm|https://www.vinted.it/items/7883837874-tshirt-censored-grxl|https://www.vinted.it/items/7883842752-tshirt-fruit-of-the-loom|https://www.vinted.it/items/7883846163-tshirt-bc-collection-grxl|https://www.vinted.it/items/7883852247-tshirt-takko|https://www.vinted.it/items/7907609604-paw-patrol-vorlese-buch|https://www.vinted.it/items/7907631590-matsch-patsch-kindergartenquatsch-buch-neu|https://www.vinted.it/items/8238504129-rieker-stiefel-gr41|https://www.vinted.it/items/8238556479-esprit-pullover-grl|https://www.vinted.it/items/8238583094-esprit-pullover-grl|https://www.vinted.it/items/8238706054-jacke-bpc-gr48|https://www.vinted.it/items/8818000970-badeanzug-gr44-nabaiji-neu|https://www.vinted.it/items/8826554879-playmobil-71434-neu|https://www.vinted.it/items/8826576539-playmobil-7145u|https://www.vinted.it/items/8826598670-playmobil-71257-neu|https://www.vinted.it/items/8826622890-playmobil-71536-neu
https://www.vinted.it/items/5302680400-basket-blipstream-puma,5302680400,20260514_12-22,Basket Blipstream Puma,30.0,Puma,Scarpe da ginnastica,37,Ottime,"Bianco, Panna",,"Baskets peut portée et en bon état, juste une petite tache au niveau de l’arrière (voir dernière photo) 

Taille 37 / taille grand (je fais du 36) 
Blanche et Crème
... altro",,18 mesi fa,3.78,1,False,True,False,justine.blld,"Thorens-Glières, Francia",,4.9,19,[],False,https://www.vinted.it/items/2000315492-pistolet-nerf|https://www.vinted.it/items/5604959414-echarpe-a-motifs|https://www.vinted.it/items/5715243493-jeans-carpenter-jennyfer|https://www.vinted.it/items/5807178118-jeans-droit-velours-blanc|https://www.vinted.it/items/6018480790-pull-pimkie-marine|https://www.vinted.it/items/6019166334-baskets-dunk-nike-bleu|https://www.vinted.it/items/6983028290-pochette-dordinateur-grise-40x285|https://www.vinted.it/items/7288776941-polaire-noir-the-north-face|https://www.vinted.it/items/7288815038-ensemble-corail-sixth-june|https://www.vinted.it/items/7288840290-ensemble-marron-sixth-june|https://www.vinted.it/items/7288908502-sweat-beige-armani-exchange
https://www.vinted.it/items/8585920779-lotto-firmato-carhatt-adidas-puma-max-mara-patagonia,8585920779,20260514_12-22,Lotto firmato Carhatt + Adidas + Puma + Max Mara + Patagonia,346.0,Puma,Altri capi di abbigliamento,Altro,Buone,Multi,,"Maglione di lana Carhartt blu taglia L

Scarpe da uomo Adidas nere con righe rosse 134 IT 41 FR 42

Scarpe bianche e verdi Puma Blipstream 38.5

Cappotto Max Mara in lana di alpaca, nuovo, blu scuro, taglia 36 Fr 38 It

Piumino donna in piuma d'oca Patagonia taglia S
... altro",1.0,5 settimane fa,2.99,1,False,True,True,max7777777777777777,"Ravenna, Italia",,4.9,33,['Spedizione rapida'],False,https://www.vinted.it/items/8578438002-pantaloni-a-zampa-gialli-e-grigi-nicla-taglia-xxs|https://www.vinted.it/items/8578732176-cardigan-donna-taglia-xl|https://www.vinted.it/items/8579292632-top-corto-a-ruota-grigio-taglia-m|https://www.vinted.it/items/8579772549-pantaloncini-rosa-dreams-secret-taglia-xxl|https://www.vinted.it/items/8579903111-gonna-verde-lala-moda|https://www.vinted.it/items/8580220725-top-bianco-con-peplo|https://www.vinted.it/items/8580443774-pantaloni-jeans-donna-blu-strappati|https://www.vinted.it/items/8580555699-top-smanicato-con-spalline-e-gonna-a-ruota-rosso-taglia-3|https://www.vinted.it/items/8580642520-top-viola-con-manica-34-pullbear-taglia-m|https://www.vinted.it/items/8581078685-top-corto-a-canotta-nero-erotic-chic-taglia-s|https://www.vinted.it/items/8581293792-berretto-fucsia-e-beige|https://www.vinted.it/items/8581364403-jersey-blu-luana-taglia-l|https://www.vinted.it/items/8581611826-maglione-peloso-bordeaux-ovs-taglia-m|https://www.vinted.it/items/8581731758-pantaloni-a-zampa-blu-vila-taglia-36|https://www.vinted.it/items/8581994210-pantaloni-a-zampa-stradivarius-neri-taglia-m|https://www.vinted.it/items/8582063455-sciarpa-a-quadri-bianchi-e-neri|https://www.vinted.it/items/8582934536-sweat-corto-a-maglia-pullbear-grigio|https://www.vinted.it/items/8583006001-top-a-maniche-lunghe|https://www.vinted.it/items/8583243834-runner-arnold-palmer-azzurro-grigio-e-viola|https://www.vinted.it/items/8790570723-mocassini-con-tacchi-alti-gucci-in-pelle-nere-taglia-375
